trip_id,dispatched_at,en_route_at,arrived_at,actual_travel_duration_sec,arrival_source,distance_km,google_eta_sec,google_eta_captured_at,city,locality,sector,service_area,service_category,hour,day_of_week,is_weekend,weather_condition,temperature_c,rain_mm,visibility_km,traffic_level,provider_availability_count,demand_level,surge_multiplier,estimated_wait_before_dispatch_sec,quality_score,validation_status,validation_flags,is_synthetic,is_training_eligible
SYN-ETA-038026,2024-03-17T10:18:29,2024-03-17T10:18:35.300000,2024-03-17T10:53:58.900000,2123.6,job_start,4.53,1342.0,2024-03-17T10:18:29,Gurugram,Golf Course Road,Sector 42,Gurugram-Golf Course Road,Appliance Repair,10,6,1,clear,35.3,0.0,10.0,SEVERE,4,NORMAL,1.0,6.3,0.891,PASS,none,True,False
SYN-ETA-038027,2024-05-08T20:20:10,2024-05-08T20:20:12.400000,2024-05-08T20:55:58.600000,2146.2,job_start,4.95,1469.0,2024-05-08T20:20:10,Gurugram,Sector 44,Sector 62,Gurugram-Sector 44,Pest Control,20,2,0,clear,29.3,0.0,10.0,SEVERE,6,NORMAL,1.0,2.4,0.549,PASS,none,True,False
SYN-ETA-038028,2024-03-07T07:52:41,2024-03-07T07:52:42.900000,2024-03-07T08:14:03.100000,1280.2,job_start,5.6,903.6,2024-03-07T07:52:41,Noida,Greater Noida West,Sector 45,Noida-Greater Noida West,Beauty/Salon,7,3,0,partly_cloudy,37.7,0.0,8.0,HIGH,8,HIGH,1.2,1.9,0.667,PASS,none,True,False
SYN-ETA-038029,2024-03-21T20:36:03,2024-03-21T20:36:12,2024-03-21T21:30:56.400000,3284.4,gps_geofence,6.17,1773.3,2024-03-21T20:36:03,Gurugram,DLF The Camellias,Sector 93,Gurugram-DLF The Camellias,AC Service,20,3,0,clear,37.0,0.0,10.0,SEVERE,3,NORMAL,1.0,9.0,0.974,PASS,none,True,False
SYN-ETA-038030,2024-01-16T10:28:41,2024-01-16T10:28:51.800000,2024-01-16T10:33:01.500000,249.7,job_start,1.92,225.1,2024-01-16T10:28:41,Gurugram,DLF The Aralias,Sector 42,Gurugram-DLF The Aralias,Cleaning,10,1,0,clear,14.5,0.0,10.0,MODERATE,8,NORMAL,1.0,10.8,0.89,PASS,none,True,False
SYN-ETA-038031,2024-04-11T09:23:42,2024-04-11T09:24:00.300000,2024-04-11T09:38:25.200000,864.9,job_start,4.3,738.7,2024-04-11T09:23:42,Gurugram,DLF The Belaire,Sector 50,Gurugram-DLF The Belaire,AC Service,9,3,0,partly_cloudy,35.6,0.0,8.0,HIGH,4,VERY_HIGH,1.5,18.3,0.903,PASS,none,True,False
SYN-ETA-038032,2024-02-16T22:30:07,2024-02-16T22:30:13.900000,2024-02-16T22:39:30.600000,556.7,gps_geofence,5.93,568.9,2024-02-16T22:30:07,Gurugram,Golf Course Road,Sector 42,Gurugram-Golf Course Road,Deep Cleaning,22,4,0,clear,20.2,0.0,10.0,LOW,6,LOW,1.0,6.9,0.762,PASS,none,True,False
SYN-ETA-038033,2024-03-18T18:01:52,2024-03-18T18:02:26.100000,2024-03-18T18:26:10.800000,1424.7,gps_geofence,5.18,1116.1,2024-03-18T18:01:52,Delhi,New Friends Colony,Sector 93,Delhi-New Friends Colony,Deep Cleaning,18,0,0,dust,46.8,0.0,2.5,HIGH,5,LOW,1.0,34.1,0.662,PASS,none,True,False
SYN-ETA-038034,2024-01-23T09:48:06,2024-01-23T09:48:07.900000,2024-01-23T10:22:56.800000,2088.9,job_start,8.13,1497.3,2024-01-23T09:48:06,Noida,Sector 100,Sector 51,Noida-Sector 100,Carpentry,9,1,0,clear,6.4,0.0,10.0,HIGH,5,HIGH,1.2,1.9,0.663,PASS,none,True,False
SYN-ETA-038035,2024-03-23T09:45:18,2024-03-23T09:45:42.500000,2024-03-23T10:11:01.500000,1519.0,job_start,8.22,1190.8,2024-03-23T09:45:18,Delhi,Vasant Kunj,Sector 44,Delhi-Vasant Kunj,AC Service,9,5,1,dust,41.1,0.0,2.5,MODERATE,1,VERY_HIGH,1.5,24.5,0.776,PASS,none,True,False
SYN-ETA-038036,2024-06-11T06:22:26,2024-06-11T06:22:33.500000,2024-06-11T06:28:55.300000,381.8,gps_geofence,3.9,376.5,2024-06-11T06:22:26,Noida,Sector 52,Sector 62,Noida-Sector 52,Electrical,6,1,0,cloudy,29.5,0.0,8.0,LOW,3,NORMAL,1.0,7.5,0.716,PASS,none,True,False
SYN-ETA-038037,2024-05-18T10:40:32,2024-05-18T10:40:44.600000,2024-05-18T10:54:19.500000,814.9,gps_geofence,5.35,828.9,2024-05-18T10:40:32,Noida,Sector 52,Sector 62,Noida-Sector 52,Deep Cleaning,10,5,1,dust,39.6,0.0,2.5,MODERATE,6,NORMAL,1.0,12.6,0.856,PASS,none,True,False
SYN-ETA-038038,2024-06-20T17:32:43,2024-06-20T17:33:02.200000,2024-06-20T18:28:41.200000,3339.0,gps_geofence,5.77,1892.3,2024-06-20T17:32:43,Gurugram,DLF The Camellias,Sector 45,Gurugram-DLF The Camellias,Cleaning,17,3,0,rain,33.5,4.3,2.5,SEVERE,9,HIGH,1.2,19.2,0.917,PASS,none,True,False
SYN-ETA-038039,2024-02-12T19:47:15,2024-02-12T19:47:31.500000,2024-02-12T20:23:25.900000,2154.4,gps_geofence,6.04,1318.7,2024-02-12T19:47:15,Noida,Sector 52,Sector 55,Noida-Sector 52,Appliance Repair,19,0,0,fog,16.9,0.0,2.5,HIGH,7,NORMAL,1.0,16.5,0.66,PASS,none,True,False
SYN-ETA-038040,2024-04-25T09:19:32,2024-04-25T09:19:32.900000,2024-04-25T09:30:01.500000,628.6,gps_geofence,4.57,515.2,2024-04-25T09:19:32,Gurugram,Sushant Lok,Sector 52,Gurugram-Sushant Lok,General Handyman,9,3,0,partly_cloudy,37.7,0.0,8.0,MODERATE,8,NORMAL,1.0,0.9,0.831,PASS,none,True,False
SYN-ETA-038041,2024-01-03T19:52:45,2024-01-03T19:53:16.400000,2024-01-03T20:19:35.200000,1578.8,gps_geofence,6.3,1072.6,2024-01-03T19:52:45,Gurugram,DLF The Magnolias,Sector 44,Gurugram-DLF The Magnolias,General Handyman,19,2,0,clear,9.9,0.0,10.0,HIGH,6,VERY_HIGH,1.5,31.4,0.654,PASS,none,True,False
SYN-ETA-038042,2024-01-26T21:23:15,2024-01-26T21:23:19.100000,2024-01-26T21:40:18.700000,1019.6,gps_geofence,3.8,717.6,2024-01-26T21:23:15,Noida,Sector 52,Sector 62,Noida-Sector 52,AC Service,21,4,0,clear,14.0,0.0,10.0,HIGH,6,NORMAL,1.0,4.1,0.606,PASS,none,True,False
SYN-ETA-038043,2024-02-22T08:41:01,2024-02-22T08:41:14.800000,2024-02-22T08:54:25.700000,790.9,gps_geofence,5.07,607.5,2024-02-22T08:41:01,Gurugram,Sector 43,Sector 45,Gurugram-Sector 43,Electrical,8,3,0,partly_cloudy,14.9,0.0,8.0,MODERATE,5,HIGH,1.2,13.8,0.861,PASS,none,True,False
SYN-ETA-038044,2024-02-28T12:17:35,2024-02-28T12:18:26.300000,2024-02-28T12:37:40.700000,1154.4,gps_geofence,6.13,944.6,2024-02-28T12:17:35,Gurugram,DLF The Belaire,Sector 43,Gurugram-DLF The Belaire,Pest Control,12,2,0,fog,15.7,0.0,2.5,MODERATE,4,VERY_HIGH,1.5,51.3,0.888,PASS,none,True,False
SYN-ETA-038045,2024-06-10T08:40:34,2024-06-10T08:40:41.800000,2024-06-10T08:54:31.400000,829.6,gps_geofence,5.65,673.8,2024-06-10T08:40:34,Gurugram,DLF The Crest,Sector 75,Gurugram-DLF The Crest,Plumbing,8,0,0,clear,29.6,0.0,10.0,MODERATE,9,NORMAL,1.0,7.8,0.828,PASS,none,True,False
SYN-ETA-038046,2024-06-12T19:57:11,2024-06-12T19:57:22.400000,2024-06-12T20:15:23.800000,1081.4,gps_geofence,4.55,887.0,2024-06-12T19:57:11,Gurugram,DLF The Belaire,Sector 45,Gurugram-DLF The Belaire,Deep Cleaning,19,2,0,rain,24.6,3.5,2.5,HIGH,7,NORMAL,1.0,11.4,0.853,PASS,none,True,False
SYN-ETA-038047,2024-06-09T20:43:36,2024-06-09T20:44:45.600000,2024-06-09T20:57:37.500000,771.9,job_start,3.42,606.9,2024-06-09T20:43:36,Gurugram,Cyber City,Sector 75,Gurugram-Cyber City,Deep Cleaning,20,6,1,partly_cloudy,26.6,0.0,8.0,HIGH,1,VERY_HIGH,1.5,69.6,0.828,PASS,none,True,False
SYN-ETA-038048,2024-01-26T17:30:17,2024-01-26T17:30:28.600000,2024-01-26T17:48:09.200000,1060.6,gps_geofence,8.52,1110.6,2024-01-26T17:30:17,Noida,Sector 44,Sector 50,Noida-Sector 44,Appliance Repair,17,4,0,clear,22.0,0.0,10.0,MODERATE,4,LOW,1.0,11.6,0.678,PASS,none,True,False
SYN-ETA-038049,2024-06-14T18:19:42,2024-06-14T18:19:43.300000,2024-06-14T18:24:52.400000,309.1,gps_geofence,1.11,218.0,2024-06-14T18:19:42,Noida,Sector 100,Sector 50,Noida-Sector 100,Cleaning,18,4,0,rain,25.8,6.9,2.5,HIGH,6,NORMAL,1.0,1.3,0.969,PASS,none,True,False
SYN-ETA-038050,2024-03-04T18:49:04,2024-03-04T18:49:07.900000,2024-03-04T19:14:28.800000,1520.9,gps_geofence,6.09,1116.4,2024-03-04T18:49:04,Gurugram,Sushant Lok,Sector 44,Gurugram-Sushant Lok,Plumbing,18,0,0,partly_cloudy,44.4,0.0,8.0,HIGH,1,VERY_HIGH,1.5,3.9,0.734,PASS,none,True,False
SYN-ETA-038051,2024-01-11T10:13:16,2024-01-11T10:13:21,2024-01-11T10:33:29.900000,1208.9,job_start,5.28,898.8,2024-01-11T10:13:16,Delhi,Vasant Kunj,Sector 52,Delhi-Vasant Kunj,Pest Control,10,3,0,partly_cloudy,9.4,0.0,8.0,HIGH,11,LOW,1.0,5.0,0.727,PASS,none,True,False
SYN-ETA-038052,2024-02-21T16:15:53,2024-02-21T16:15:55.100000,2024-02-21T16:33:17,1041.9,job_start,6.49,882.8,2024-02-21T16:15:53,Gurugram,DLF The Crest,Sector 51,Gurugram-DLF The Crest,Cleaning,16,2,0,dust,6.4,0.0,2.5,MODERATE,5,LOW,1.0,2.1,0.488,PASS,none,True,False
SYN-ETA-038053,2024-02-01T18:49:36,2024-02-01T18:49:46.600000,2024-02-01T19:23:28.700000,2022.1,job_start,6.02,1383.8,2024-02-01T18:49:36,Gurugram,Sector 45,Sector 43,Gurugram-Sector 45,Electrical,18,3,0,fog,16.6,0.0,2.5,HIGH,6,VERY_HIGH,1.5,10.6,0.59,PASS,none,True,False
SYN-ETA-038054,2024-05-02T19:26:02,2024-05-02T19:26:31,2024-05-02T20:11:15,2684.0,job_start,6.03,1810.3,2024-05-02T19:26:02,Gurugram,Sector 44,Sector 75,Gurugram-Sector 44,Cleaning,19,3,0,partly_cloudy,38.1,0.0,8.0,SEVERE,8,HIGH,1.2,29.0,0.829,PASS,none,True,False
SYN-ETA-038055,2024-04-20T18:34:10,2024-04-20T18:34:15.400000,2024-04-20T18:44:51.900000,636.5,gps_geofence,2.86,508.7,2024-04-20T18:34:10,Gurugram,Sector 43,Sector 93,Gurugram-Sector 43,Plumbing,18,5,1,partly_cloudy,37.8,0.0,8.0,HIGH,12,LOW,1.0,5.4,0.74,PASS,none,True,False
SYN-ETA-038056,2024-02-23T10:24:22,2024-02-23T10:24:24.400000,2024-02-23T10:47:27.700000,1383.3,gps_geofence,3.96,876.8,2024-02-23T10:24:22,Delhi,New Friends Colony,Sector 55,Delhi-New Friends Colony,Plumbing,10,4,0,fog,11.6,0.0,2.5,HIGH,7,HIGH,1.2,2.4,0.829,PASS,none,True,False
SYN-ETA-038057,2024-03-17T09:04:34,2024-03-17T09:04:44.900000,2024-03-17T09:16:28.600000,703.7,job_start,4.41,656.7,2024-03-17T09:04:34,Delhi,Saket,Sector 93,Delhi-Saket,Plumbing,9,6,1,dust,40.8,0.0,2.5,MODERATE,5,NORMAL,1.0,10.9,0.772,PASS,none,True,False
SYN-ETA-038058,2024-05-26T18:07:44,2024-05-26T18:08:08.100000,2024-05-26T18:15:44.700000,456.6,gps_geofence,1.7,320.8,2024-05-26T18:07:44,Noida,Sector 52,Sector 50,Noida-Sector 52,Appliance Repair,18,6,1,clear,36.6,0.0,10.0,HIGH,5,HIGH,1.2,24.1,0.574,PASS,none,True,False
SYN-ETA-038059,2024-03-24T15:43:07,2024-03-24T15:43:20.500000,2024-03-24T15:47:29.900000,249.4,gps_geofence,2.38,211.4,2024-03-24T15:43:07,Gurugram,DLF The Camellias,Sector 50,Gurugram-DLF The Camellias,AC Service,15,6,1,partly_cloudy,38.8,0.0,8.0,LOW,3,LOW,1.0,13.5,0.871,PASS,none,True,False
SYN-ETA-038060,2024-06-07T19:17:35,2024-06-07T19:17:45.100000,2024-06-07T19:52:32.600000,2087.5,gps_geofence,4.05,1302.6,2024-06-07T19:17:35,Gurugram,DLF Park Place,Sector 44,Gurugram-DLF Park Place,AC Service,19,4,0,rain,29.3,11.5,2.5,SEVERE,5,NORMAL,1.0,10.1,0.838,PASS,none,True,False
SYN-ETA-038061,2024-02-07T19:11:18,2024-02-07T19:11:20.400000,2024-02-07T19:30:49.400000,1169.0,job_start,4.98,868.0,2024-02-07T19:11:18,Gurugram,DLF Park Place,Sector 55,Gurugram-DLF Park Place,Plumbing,19,2,0,clear,6.3,0.0,10.0,HIGH,6,LOW,1.0,2.4,0.875,PASS,none,True,False
SYN-ETA-038062,2024-02-02T08:40:15,2024-02-02T08:40:22.400000,2024-02-02T09:05:14.200000,1491.8,gps_geofence,6.18,1090.5,2024-02-02T08:40:15,Gurugram,Cyber City,Sector 50,Gurugram-Cyber City,AC Service,8,4,0,clear,5.0,0.0,10.0,HIGH,10,HIGH,1.2,7.4,0.706,PASS,none,True,False
SYN-ETA-038063,2024-04-01T17:20:53,2024-04-01T17:21:09.800000,2024-04-01T17:35:01.200000,831.4,gps_geofence,5.05,591.5,2024-04-01T17:20:53,Delhi,Defence Colony,Sector 43,Delhi-Defence Colony,Cleaning,17,0,0,clear,36.5,0.0,10.0,MODERATE,2,HIGH,1.2,16.8,0.774,PASS,none,True,False
SYN-ETA-038064,2024-05-01T07:10:08,2024-05-01T07:10:21.400000,2024-05-01T07:26:26.200000,964.8,job_start,6.68,736.4,2024-05-01T07:10:08,Delhi,Vasant Vihar,Sector 43,Delhi-Vasant Vihar,AC Service,7,2,0,dust,43.0,0.0,2.5,LOW,4,NORMAL,1.0,13.4,0.579,PASS,none,True,False
SYN-ETA-038065,2024-01-01T08:36:56,2024-01-01T08:37:05.900000,2024-01-01T09:11:14.900000,2049.0,gps_geofence,6.32,1541.1,2024-01-01T08:36:56,Gurugram,Cyber City,Sector 55,Gurugram-Cyber City,Plumbing,8,0,0,fog,19.5,0.0,2.5,HIGH,4,LOW,1.0,9.9,0.979,PASS,none,True,False
SYN-ETA-038066,2024-03-22T18:12:00,2024-03-22T18:12:01.600000,2024-03-22T18:44:21,1939.4,job_start,6.95,1421.0,2024-03-22T18:12:00,Gurugram,Golf Course Road,Sector 52,Gurugram-Golf Course Road,Carpentry,18,4,0,dust,39.3,0.0,2.5,HIGH,10,NORMAL,1.0,1.6,0.884,PASS,none,True,False
SYN-ETA-038067,2024-05-05T14:34:44,2024-05-05T14:34:57.300000,2024-05-05T14:44:35.700000,578.4,gps_geofence,3.92,428.2,2024-05-05T14:34:44,Noida,Sector 104,Sector 55,Noida-Sector 104,AC Service,14,6,1,partly_cloudy,29.6,0.0,8.0,MODERATE,11,NORMAL,1.0,13.3,0.727,PASS,none,True,False
SYN-ETA-038068,2024-03-16T10:03:28,2024-03-16T10:03:31.100000,2024-03-16T10:34:25.400000,1854.3,gps_geofence,7.87,1411.9,2024-03-16T10:03:28,Delhi,Saket,Sector 50,Delhi-Saket,Electrical,10,5,1,clear,39.0,0.0,10.0,HIGH,6,NORMAL,1.0,3.1,0.487,PASS,none,True,False
SYN-ETA-038069,2024-05-23T20:18:20,2024-05-23T20:18:21.900000,2024-05-23T20:38:18.100000,1196.2,gps_geofence,4.99,859.8,2024-05-23T20:18:20,Delhi,Chanakyapuri,Sector 75,Delhi-Chanakyapuri,Appliance Repair,20,3,0,partly_cloudy,41.0,0.0,8.0,HIGH,11,VERY_HIGH,1.5,1.9,0.392,PASS,none,True,False
SYN-ETA-038070,2024-05-17T19:00:28,2024-05-17T19:00:56.800000,2024-05-17T19:40:11,2354.2,gps_geofence,8.8,1678.4,2024-05-17T19:00:28,Noida,Sector 52,Sector 75,Noida-Sector 52,AC Service,19,4,0,partly_cloudy,38.9,0.0,8.0,HIGH,7,NORMAL,1.0,28.8,0.846,PASS,none,True,False
SYN-ETA-038071,2024-06-24T18:21:25,2024-06-24T18:21:29.200000,2024-06-24T18:37:50.700000,981.5,gps_geofence,3.99,758.8,2024-06-24T18:21:25,Noida,Sector 50,Sector 52,Noida-Sector 50,Cleaning,18,0,0,cloudy,24.3,0.0,8.0,HIGH,8,NORMAL,1.0,4.2,0.915,PASS,none,True,False
SYN-ETA-038072,2024-02-03T09:39:09,2024-02-03T09:39:11.900000,2024-02-03T10:07:35.800000,1703.9,gps_geofence,6.61,1175.0,2024-02-03T09:39:09,Delhi,South Delhi,Sector 93,Delhi-South Delhi,Cleaning,9,5,1,partly_cloudy,23.8,0.0,8.0,HIGH,8,LOW,1.0,2.9,0.785,PASS,none,True,False
SYN-ETA-038073,2024-04-19T21:01:19,2024-04-19T21:01:31.500000,2024-04-19T21:24:29.500000,1378.0,gps_geofence,7.22,1331.6,2024-04-19T21:01:19,Noida,Sector 104,Sector 75,Noida-Sector 104,AC Service,21,4,0,clear,34.3,0.0,10.0,HIGH,9,NORMAL,1.0,12.5,0.949,PASS,none,True,False
SYN-ETA-038074,2024-02-11T20:13:30,2024-02-11T20:14:04.200000,2024-02-11T20:28:53.700000,889.5,gps_geofence,3.3,618.3,2024-02-11T20:13:30,Delhi,Malviya Nagar,Sector 52,Delhi-Malviya Nagar,Beauty/Salon,20,6,1,partly_cloudy,12.4,0.0,8.0,HIGH,12,NORMAL,1.0,34.2,0.938,PASS,none,True,False
SYN-ETA-038075,2024-02-28T09:21:55,2024-02-28T09:21:57,2024-02-28T09:41:34.200000,1177.2,gps_geofence,3.42,699.5,2024-02-28T09:21:55,Delhi,Golf Links,Sector 62,Delhi-Golf Links,Plumbing,9,2,0,fog,16.4,0.0,2.5,HIGH,3,VERY_HIGH,1.5,2.0,0.861,PASS,none,True,False
SYN-ETA-038076,2024-01-24T08:15:52,2024-01-24T08:16:05.500000,2024-01-24T08:28:34.500000,749.0,job_start,3.16,518.9,2024-01-24T08:15:52,Delhi,Hauz Khas,Sector 93,Delhi-Hauz Khas,Plumbing,8,2,0,clear,27.5,0.0,10.0,HIGH,9,NORMAL,1.0,13.5,0.83,PASS,none,True,False
SYN-ETA-038077,2024-04-29T06:16:23,2024-04-29T06:16:31.400000,2024-04-29T06:20:52.900000,261.5,job_start,2.73,250.3,2024-04-29T06:16:23,Gurugram,DLF The Aralias,Sector 52,Gurugram-DLF The Aralias,Deep Cleaning,6,0,0,clear,41.2,0.0,10.0,LOW,4,NORMAL,1.0,8.4,0.702,PASS,none,True,False
SYN-ETA-038078,2024-03-28T10:03:32,2024-03-28T10:03:42.100000,2024-03-28T10:49:42.900000,2760.8,gps_geofence,11.33,2341.3,2024-03-28T10:03:32,Gurugram,Sector 45,Sector 51,Gurugram-Sector 45,Pest Control,10,3,0,partly_cloudy,39.0,0.0,8.0,HIGH,7,HIGH,1.2,10.1,0.729,PASS,none,True,False
SYN-ETA-038079,2024-04-18T09:55:53,2024-04-18T09:55:54.300000,2024-04-18T10:10:33.200000,878.9,gps_geofence,3.4,624.6,2024-04-18T09:55:53,Gurugram,DLF The Camellias,Sector 50,Gurugram-DLF The Camellias,Plumbing,9,3,0,partly_cloudy,39.0,0.0,8.0,HIGH,5,HIGH,1.2,1.3,0.633,PASS,none,True,False
SYN-ETA-038080,2024-01-24T11:19:40,2024-01-24T11:19:51.900000,2024-01-24T11:35:56.300000,964.4,job_start,2.7,627.9,2024-01-24T11:19:40,Delhi,Hauz Khas,Sector 93,Delhi-Hauz Khas,Beauty/Salon,11,2,0,fog,7.4,0.0,2.5,HIGH,4,LOW,1.0,11.9,0.724,PASS,none,True,False
SYN-ETA-038081,2024-05-20T18:15:44,2024-05-20T18:15:55.800000,2024-05-20T18:52:10.700000,2174.9,job_start,5.16,1620.8,2024-05-20T18:15:44,Delhi,Greater Kailash,Sector 62,Delhi-Greater Kailash,Pest Control,18,0,0,cloudy,39.0,0.0,8.0,SEVERE,8,LOW,1.0,11.8,0.513,PASS,none,True,False
SYN-ETA-038082,2024-02-04T17:57:12,2024-02-04T17:57:35.100000,2024-02-04T18:11:00.500000,805.4,gps_geofence,5.77,738.6,2024-02-04T17:57:12,Gurugram,Sector 45,Sector 62,Gurugram-Sector 45,Pest Control,17,6,1,partly_cloudy,21.4,0.0,8.0,MODERATE,4,HIGH,1.2,23.1,0.758,PASS,none,True,False
SYN-ETA-038083,2024-05-23T08:04:22,2024-05-23T08:04:37.600000,2024-05-23T08:38:30.100000,2032.5,gps_geofence,4.35,1395.8,2024-05-23T08:04:22,Delhi,Saket,Sector 45,Delhi-Saket,Electrical,8,3,0,cloudy,36.0,0.0,8.0,SEVERE,4,LOW,1.0,15.6,0.762,PASS,none,True,False
SYN-ETA-038084,2024-05-19T10:32:33,2024-05-19T10:32:35.200000,2024-05-19T10:49:23.300000,1008.1,gps_geofence,4.69,889.1,2024-05-19T10:32:33,Delhi,New Friends Colony,Sector 45,Delhi-New Friends Colony,Electrical,10,6,1,clear,39.8,0.0,10.0,HIGH,6,HIGH,1.2,2.2,0.982,PASS,none,True,False
SYN-ETA-038085,2024-01-20T19:51:22,2024-01-20T19:51:35.300000,2024-01-20T20:14:46.400000,1391.1,gps_geofence,4.0,897.2,2024-01-20T19:51:22,Gurugram,Golf Course Road,Sector 50,Gurugram-Golf Course Road,Appliance Repair,19,5,1,fog,18.5,0.0,2.5,HIGH,11,LOW,1.0,13.3,0.679,PASS,none,True,False
SYN-ETA-038086,2024-02-24T09:31:50,2024-02-24T09:31:58.200000,2024-02-24T09:39:03.600000,425.4,gps_geofence,3.22,375.0,2024-02-24T09:31:50,Noida,Greater Noida West,Sector 45,Noida-Greater Noida West,Beauty/Salon,9,5,1,partly_cloudy,15.8,0.0,8.0,MODERATE,5,NORMAL,1.0,8.2,0.684,PASS,none,True,False
SYN-ETA-038087,2024-03-16T21:30:53,2024-03-16T21:30:55.100000,2024-03-16T21:32:08.200000,73.1,job_start,0.3,52.9,2024-03-16T21:30:53,Delhi,Vasant Vihar,Sector 50,Delhi-Vasant Vihar,Electrical,21,5,1,partly_cloudy,39.3,0.0,8.0,HIGH,5,NORMAL,1.0,2.1,0.733,PASS,none,True,False
SYN-ETA-038088,2024-01-18T18:30:37,2024-01-18T18:30:51,2024-01-18T18:58:55,1684.0,gps_geofence,3.85,1114.1,2024-01-18T18:30:37,Gurugram,DLF The Camellias,Sector 52,Gurugram-DLF The Camellias,AC Service,18,3,0,clear,14.3,0.0,10.0,SEVERE,5,HIGH,1.2,14.0,0.743,PASS,none,True,False
SYN-ETA-038089,2024-03-04T19:24:52,2024-03-04T19:24:52.200000,2024-03-04T19:43:56.500000,1144.3,gps_geofence,4.26,798.6,2024-03-04T19:24:52,Gurugram,DLF The Crest,Sector 52,Gurugram-DLF The Crest,Plumbing,19,0,0,clear,40.3,0.0,10.0,HIGH,7,HIGH,1.2,0.2,0.987,PASS,none,True,False
SYN-ETA-038090,2024-02-06T10:57:42,2024-02-06T10:58:13.300000,2024-02-06T11:29:17.400000,1864.1,job_start,7.0,1314.0,2024-02-06T10:57:42,Gurugram,Sushant Lok,Sector 50,Gurugram-Sushant Lok,Electrical,10,1,0,partly_cloudy,10.7,0.0,8.0,HIGH,9,HIGH,1.2,31.3,0.838,PASS,none,True,False
SYN-ETA-038091,2024-04-05T17:31:43,2024-04-05T17:31:50.800000,2024-04-05T17:58:26.800000,1596.0,gps_geofence,7.08,1215.8,2024-04-05T17:31:43,Gurugram,DLF The Belaire,Sector 45,Gurugram-DLF The Belaire,Electrical,17,4,0,partly_cloudy,35.6,0.0,8.0,HIGH,9,HIGH,1.2,7.8,0.977,PASS,none,True,False
SYN-ETA-038092,2024-05-18T10:13:37,2024-05-18T10:14:07.700000,2024-05-18T10:55:11.700000,2464.0,job_start,5.05,1572.5,2024-05-18T10:13:37,Delhi,Vasant Kunj,Sector 50,Delhi-Vasant Kunj,AC Service,10,5,1,clear,36.1,0.0,10.0,SEVERE,4,HIGH,1.2,30.7,0.763,PASS,none,True,False
SYN-ETA-038093,2024-06-09T12:21:07,2024-06-09T12:21:45.200000,2024-06-09T12:26:31.800000,286.6,gps_geofence,3.04,281.7,2024-06-09T12:21:07,Noida,Sector 62,Sector 93,Noida-Sector 62,Deep Cleaning,12,6,1,clear,29.1,0.0,10.0,LOW,8,NORMAL,1.0,38.2,0.902,PASS,none,True,False
SYN-ETA-038094,2024-04-09T19:27:41,2024-04-09T19:27:44,2024-04-09T19:39:47.900000,723.9,gps_geofence,3.0,525.9,2024-04-09T19:27:41,Delhi,Hauz Khas,Sector 44,Delhi-Hauz Khas,General Handyman,19,1,0,partly_cloudy,39.6,0.0,8.0,HIGH,5,LOW,1.0,3.0,0.747,PASS,none,True,False
SYN-ETA-038095,2024-04-23T18:31:40,2024-04-23T18:32:13.300000,2024-04-23T18:54:30.400000,1337.1,gps_geofence,2.48,840.4,2024-04-23T18:31:40,Noida,Greater Noida West,Sector 43,Noida-Greater Noida West,General Handyman,18,1,0,dust,42.8,0.0,2.5,SEVERE,1,VERY_HIGH,1.5,33.3,0.85,PASS,none,True,False
SYN-ETA-038096,2024-02-26T11:22:45,2024-02-26T11:22:52.400000,2024-02-26T11:56:18.800000,2006.4,gps_geofence,7.59,1362.5,2024-02-26T11:22:45,Gurugram,DLF The Aralias,Sector 55,Gurugram-DLF The Aralias,AC Service,11,0,0,clear,11.1,0.0,10.0,HIGH,9,NORMAL,1.0,7.4,0.889,PASS,none,True,False
SYN-ETA-038097,2024-05-12T18:47:27,2024-05-12T18:47:41,2024-05-12T19:00:48.200000,787.2,gps_geofence,2.92,511.7,2024-05-12T18:47:27,Delhi,Vasant Kunj,Sector 55,Delhi-Vasant Kunj,Electrical,18,6,1,clear,41.1,0.0,10.0,HIGH,5,NORMAL,1.0,14.0,0.597,PASS,none,True,False
SYN-ETA-038098,2024-01-19T08:11:17,2024-01-19T08:12:00.600000,2024-01-19T08:29:14.700000,1034.1,job_start,4.13,797.9,2024-01-19T08:11:17,Delhi,Greater Kailash,Sector 93,Delhi-Greater Kailash,Electrical,8,4,0,clear,23.7,0.0,10.0,HIGH,7,LOW,1.0,43.6,0.978,PASS,none,True,False
SYN-ETA-038099,2024-02-13T08:22:03,2024-02-13T08:22:26.800000,2024-02-13T08:36:47.300000,860.5,job_start,3.8,708.3,2024-02-13T08:22:03,Delhi,Jor Bagh,Sector 55,Delhi-Jor Bagh,Deep Cleaning,8,1,0,clear,7.4,0.0,10.0,HIGH,8,NORMAL,1.0,23.8,0.923,PASS,none,True,False
SYN-ETA-038100,2024-01-04T08:29:23,2024-01-04T08:29:30.300000,2024-01-04T08:31:13.600000,103.3,gps_geofence,0.3,68.5,2024-01-04T08:29:23,Gurugram,Sector 44,Sector 51,Gurugram-Sector 44,Plumbing,8,3,0,fog,20.8,0.0,2.5,HIGH,10,NORMAL,1.0,7.3,0.865,PASS,none,True,False
